StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Division,Q2_1,Q3_7,Q3_15,Q3_16,Q3_17,Q4_2,Q4_8,Q5_5,Q5_9,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7_1,Q8_1,Q8_2,Q8_3,Q8_4,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q12_3,Q13_4,Q13_5,Q14,Q15_4,Q15_10,Q15_9,Q15_7,Q15_8,Q15_11,Q15_5,Q15_12,Q16,Q17,Q18,Q19,Q20,Q20_4_TEXT,Q21,Q22,Q23,Q23_11_TEXT,Q24,Q24_11_TEXT,Q25,Q26_10,Q26_9,Q26_7,Q26_8,Q26_5,Q26_12,Q27_4,Q27_10,Q27_9,Q27_7,Q27_8,Q27_11
2/22/2021 15:54:36,2/22/2021 16:00:23,IP Address,100,347,True,2/22/2021 16:00:23,R_erNC6dlu8VYzPJT,gl,EN,US,8.8,6,0,10,6,5.5,8,8.5,9,1,2,4,3,5,10,2,3,4,1,musical/play,1,2,4,3,3,3,3,8,History,7,2,3,1,6,8,4,5,Yes,"History,Science",,11,Female,,3 or fewer,30 to 60 minutes,"Black or African-American,Multiracial,White",,Agnostic,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 15:56:22,2/22/2021 16:01:25,IP Address,100,302,True,2/22/2021 16:01:25,R_2aIZeJPR8rYt1LI,gl,EN,US,8.5,4,0,8,10,2.5,6,8,10,4,1,2,3,5,6,3,4,1,2,Sports,2,3,1,4,2,2.5,1,7,Math,7,4,2,1,3,8,5,6,Yes,"Fine Arts,History",,9,Female,,4,Less than 15 minutes,White,,Jewish,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 15:53:06,2/22/2021 16:02:21,IP Address,100,554,True,2/22/2021 16:02:21,R_1KpPtdYYIuCHIgl,gl,EN,US,6.8,2,0,3,8,4.2,4.3,7.7,10,1,2,5,4,3,5,3,4,1,2,basketball,3,1,2,4,4,3.5,2,2,Math,8,4,1,7,2,5,6,3,Yes,"Fine Arts,Science",,10,Female,,3 or fewer,15 to 30 minutes,Asian: East Asian,,"Christian (Protestant, Catholic, Orthodox, etc.)",,Not sure/Prefer not to answer,,,,,,,,,,,,
2/22/2021 16:01:07,2/22/2021 16:08:10,IP Address,100,422,True,2/22/2021 16:08:10,R_BDJtOZOYATdORpL,gl,EN,US,7.5,2,0,0,12,2.3,4.5,8,8,1,2,5,4,3,7,2,4,1,3,Probably either swim team or science olympiad club,1,4,2,3,0,5,8,8,English,1,2,6,5,3,7,4,8,Yes,"CADS,English",Pretty much anything about the intersection between science and art/literature would be cool,12,Male,,3 or fewer,15 to 30 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 16:09:34,2/22/2021 16:13:52,IP Address,100,257,True,2/22/2021 16:13:52,R_3HCaCuH2fWinZSS,gl,EN,US,6,3,1,10,4,3,3.5,8.5,9.5,1,2,4,3,5,8,2,4,1,3,Acting,2,3,1,4,1,2,1,1,Math,7,2,3,1,5,6,4,8,Yes,"Fine Arts,History",No thanks,10,Male,,4,60 minutes or more,"Hispanic or Latina/o/x,Multiracial,White",,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:46:09,2/22/2021 16:29:17,IP Address,100,16987,True,2/22/2021 16:29:17,R_9RIWez7qkrA7G0x,gl,EN,US,10,20,8,20,16,12,12,5.7,12,1,3,4,2,5,3.2,1,2,3,4,theater ,1,2,3,4,0,0.8,2,2,English,2,4,1,3,6,5,7,8,Yes,"English,Fine Arts",,10,Male,,4,Less than 15 minutes,American Indian or Alaskan Native,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 16:27:46,2/22/2021 16:30:34,IP Address,100,167,True,2/22/2021 16:30:34,R_6MDVhnu543oJiNj,gl,EN,US,9,3,0,20,9,3,6,6.5,9.6,2,1,5,3,4,10,3,1,4,2,Robotics,3,1,4,2,0,3.3,7,6,Math,1,4,5,6,2,7,3,8,Yes,"CADS,Science",AI in Design / BioTech,12,Male,,3 or fewer,15 to 30 minutes,"Asian: East Asian,Multiracial,White",,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 16:26:30,2/22/2021 16:33:48,IP Address,100,438,True,2/22/2021 16:33:48,R_1pX5avz8SK5P6V2,gl,EN,US,6.8,1,1,1,3,3,4,7.5,7,1,2,3,4,5,4,2,3,4,1,fine arts,2,1,3,4,1,2,4,6,History,8,4,1,2,6,7,5,3,Yes,"Fine Arts,History",,10,Female,,3 or fewer,15 to 30 minutes,Asian: East Asian,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 16:30:02,2/22/2021 16:36:15,IP Address,100,372,True,2/22/2021 16:36:15,R_Y54iEzzeVa36hd7,gl,EN,US,6.5,4,2,0,2,3.5,5,8.5,9,1,2,4,3,5,6.5,2,4,1,3,"My sport, Basketball",2,1,3,4,1,2.5,4,8,Math,8,2,6,1,4,7,5,3,Yes,"English,History",,10,Male,,3 or fewer,30 to 60 minutes,Multiracial,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 16:21:00,2/22/2021 16:36:34,IP Address,100,933,True,2/22/2021 16:36:34,R_2CrGjszq15tUpbu,gl,EN,US,6,6,2,9,7,2,5,8,8.5,1,2,3,5,4,8,3,4,1,2,Track & Field,2,1,3,4,0,2,7,3,Science,2,6,5,4,3,7,1,8,Yes,"CADS,History",,11,Male,,3 or fewer,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 16:30:27,2/22/2021 16:37:04,IP Address,100,396,True,2/22/2021 16:37:04,R_2y7UF6WFUGbDZzO,gl,EN,US,5,5,0,6,5,2.6,4,9.1,10.6,1,2,4,3,5,8,3,2,1,4,Men's Tennis Team,1,2,4,3,3,3.7,9,2,History,3,6,2,7,4,8,1,5,Yes,"Fine Arts,Science",,12,Male,,3 or fewer,Less than 15 minutes,White,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 16:33:21,2/22/2021 16:40:20,IP Address,100,418,True,2/22/2021 16:40:20,R_1PZstNf4vLJAEDx,gl,EN,US,4,7,2,12,2,6,6,5,8,1,4,2,3,5,9,3,4,1,2,Dance,3,1,4,2,1,5,8,6,Math,6,5,2,8,3,7,4,1,Yes,"Fine Arts,Science",,12,Female,,3 or fewer,Less than 15 minutes,"Asian: East Asian,Asian: Indian or South/Southeast Asian",,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 16:33:09,2/22/2021 16:41:30,IP Address,100,501,True,2/22/2021 16:41:30,R_3egaAIdheQT4gJ7,gl,EN,US,6.5,8,10,14,8,1.4,3.2,7.5,9,1,2,5,4,3,5.2,2,4,1,3,Cross Country/Track and Field ,1,3,2,4,2,2.4,9,4,Math,7,3,2,5,4,6,1,8,Yes,"Fine Arts,Science",,12,Male,,5,Less than 15 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 16:43:47,2/22/2021 16:48:54,IP Address,100,306,True,2/22/2021 16:48:55,R_1FM7wy8lxGFqyXk,gl,EN,US,7,0,0,0,2,2.4,5.5,7,12,2,1,3,4,5,8.5,2,4,1,3,,2,1,3,4,1,5,4,8,Science,8,2,1,4,6,7,5,3,Yes,"English,Fine Arts",,9,Female,,4,15 to 30 minutes,Hispanic or Latina/o/x,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 12:38:35,2/22/2021 16:51:55,IP Address,100,15200,True,2/22/2021 16:51:55,R_ZDypSMqeuM6boDn,gl,EN,US,8,6,2,3,15,3.5,6.5,7,9,1,2,3,4,5,6,3,4,2,1,dance,3,1,2,4,4,4,9,9,Math,5,6,3,2,8,4,1,7,Yes,"Fine Arts,Science",,9,Female,,4,15 to 30 minutes,"Asian: East Asian,White",,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 16:33:36,2/22/2021 16:52:49,IP Address,100,1153,True,2/22/2021 16:52:50,R_3M6ekNYvyobaWqD,gl,EN,US,7,5,2,0,8,3,5,8.5,11.4,1,3,2,5,4,8.8,2,3,1,4,,1,3,2,4,3,2.5,9,7,Science,4,5,3,6,2,8,1,7,No,,,9,Male,,4,30 to 60 minutes,Asian: Indian or South/Southeast Asian,,Other (optional specification),Jain,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 16:43:27,2/22/2021 16:53:11,IP Address,100,584,True,2/22/2021 16:53:12,R_0TnjbAyJdboObsJ,gl,EN,US,8,6,0,0,6,3.5,4.5,6,8,2,1,3,4,5,8,3,4,2,1,Soccer,3,4,1,2,3,2,0,8,English,8,4,1,6,7,5,2,3,Yes,"English,Fine Arts",,12,Male,,3 or fewer,Less than 15 minutes,Asian: Indian or South/Southeast Asian,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:12,2/22/2021 16:59:46,IP Address,100,19473,True,2/22/2021 16:59:46,R_3DiteT66FPsYGJz,gl,EN,US,7,4,1,12,1,2.5,5,6.5,10,1,2,3,5,4,10,4,3,1,2,Football,1,2,3,4,0,3,5,2,Math,8,5,4,6,3,2,1,7,Yes,"Math,Science",,9,Male,,4,30 to 60 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 17:03:12,2/22/2021 17:05:17,IP Address,100,125,True,2/22/2021 17:05:18,R_NX8e0QIUyhDA8vv,gl,EN,US,5,2,3,11,3,4,5.5,5.9,9.4,1,3,2,4,5,4.7,2,3,1,4,sailing ,3,4,1,2,1,3.4,9,8,History,4,3,5,1,6,7,2,8,Yes,"History,Science",,12,Male,,4,15 to 30 minutes,White,,Not sure/Prefer not to answer,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 17:10:03,2/22/2021 17:17:33,IP Address,100,449,True,2/22/2021 17:17:33,R_1QH5IDVhFwEETG6,gl,EN,US,3,10,0,14,5,2.8,4,8.2,9,2,1,5,4,3,6.2,1,4,2,3,,4,3,2,1,4,2.5,6,7,English,1,3,5,4,6,8,2,7,Yes,"CADS,Fine Arts",,11,Female,,Prefer not to answer,Less than 15 minutes,Asian: Indian or South/Southeast Asian,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 17:14:47,2/22/2021 17:24:24,IP Address,100,576,True,2/22/2021 17:24:24,R_vOmcozNxq8B9Pj3,gl,EN,US,6,4,0,0,9,3.5,7,10,12,4,1,2,3,5,8,3,4,1,2,I guess flex time or just time where I can do basically whatever I want whether it be with friends or just by myself.,2,1,4,3,2,3.5,8,6,Science,1,2,3,6,4,8,7,5,No,,,9,Male,,6 or more,Less than 15 minutes,Hispanic or Latina/o/x,,"Christian (Protestant, Catholic, Orthodox, etc.)",,High school diploma or G.E.D,,,,,,,,,,,,
2/22/2021 14:27:11,2/22/2021 17:40:13,IP Address,100,11581,True,2/22/2021 17:40:14,R_2YamodKEgPFjiwj,gl,EN,US,6,3,6,0,8,3,3,7,9,2,1,3,4,5,4,1,2,4,3,Clubs,2,1,4,3,2,2,7,7,Math,2,1,5,6,8,7,4,3,Yes,"History,Science","I'm really interested in the way science intersects with social issues (for example, sustainable environmental design and the ways science and society interact)",12,Other (optional specification),Trans male,3 or fewer,15 to 30 minutes,"Middle Eastern,Multiracial,White",,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 17:47:31,2/22/2021 17:50:02,IP Address,100,150,True,2/22/2021 17:50:02,R_2fIKF36w3K1lwlV,gl,EN,US,5,4,1,2,11,3,5,7.8,9,1,2,5,3,4,10,3,4,1,2,Tennis,1,2,4,3,2,2,10,1,English,6,8,2,7,3,5,1,4,Yes,"Math,Science",,12,Male,,3 or fewer,30 to 60 minutes,White,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 14:45:10,2/22/2021 17:59:36,IP Address,100,11666,True,2/22/2021 17:59:36,R_Xv5VivsLfSSBKx3,gl,EN,US,7.5,2,2,10,3,4,6,7,9,1,2,3,4,5,3,2,3,1,4,Sports,3,4,1,2,1,3,0,0,History,7,4,5,6,1,8,3,2,Yes,"English,World Language",,10,Male,,Prefer not to answer,Prefer not to answer,White,,Jewish,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 18:06:30,2/22/2021 18:13:46,IP Address,100,435,True,2/22/2021 18:13:46,R_RfynmTANGFx3A4h,gl,EN,US,10,3,5,10,12,4,9,6,12,1,2,3,4,5,0.2,3,4,2,1,Theater.,2,4,1,3,5,1,0,7,Math,5,2,1,3,8,6,7,4,Yes,"Fine Arts,History",,12,Prefer not to answer,,4,Prefer not to answer,Prefer not to answer,,Other (optional specification),Wiccan/Pagan,Not sure/Prefer not to answer,,,,,,,,,,,,
2/22/2021 18:58:00,2/22/2021 19:03:02,IP Address,100,301,True,2/22/2021 19:03:02,R_2tmpcbYViyjlQTf,gl,EN,US,5,0,8,3,11,3,3,5,9,1,2,3,5,4,7.4,2,4,3,1,,3,2,4,1,0,1.5,6,4,English,6,3,1,4,5,7,2,8,Yes,"History,Science",,11,Prefer not to answer,,3 or fewer,Less than 15 minutes,"Asian: East Asian,Prefer not to answer",,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 16:31:46,2/22/2021 19:27:36,IP Address,100,10550,True,2/22/2021 19:27:37,R_1rjIE7bfWNqC72C,gl,EN,US,7,6,1,2,1,5.5,7.4,7.7,9.5,2,1,3,5,4,8.8,2,4,1,3,Girls Varsity Tennis Team!,1,3,4,2,4,4.5,10,10,History,8,2,5,6,4,7,1,3,Yes,"English,Science","I feel like especially with STEM, Crystal really doesn't have much choice. The only real electives for a while were Cog Neuro and PET, and Environmental Science was only just added this year. I'd love if there were more electives like astronomy or marine biology.",12,Female,,3 or fewer,Less than 15 minutes,"Asian: East Asian,Asian: Indian or South/Southeast Asian",,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 19:56:49,2/22/2021 20:03:53,IP Address,100,424,True,2/22/2021 20:03:54,R_2XnxtmQ7v5EswZs,gl,EN,US,4,2,5,7,7,3,5,7,8,2,1,3,4,5,7,1,3,2,4,,1,3,2,4,2,2.5,8,5,Science,6,5,3,2,4,8,1,7,Yes,"History,Science",,12,Male,,5,Less than 15 minutes,"Asian: East Asian,Multiracial,White",,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 20:27:23,2/22/2021 20:31:51,IP Address,100,268,True,2/22/2021 20:31:51,R_2YrI6QVhoqXhECZ,gl,EN,US,8.3,3,0,4,4,3,6,7.6,8.5,1,3,2,4,5,9.5,3,4,1,2,Crystal volleyball,3,2,4,1,0,2,2,8,English,8,1,4,3,2,6,7,5,Yes,"English,Fine Arts",,11,Female,,4,15 to 30 minutes,Asian: East Asian,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 20:39:32,2/22/2021 20:45:02,IP Address,100,330,True,2/22/2021 20:45:02,R_PRL0vJATWT6bxAd,gl,EN,US,7.7,6,0,10,7,3,5.5,6.5,12,1,4,3,2,5,5,2,3,1,4,Athletics ,3,4,1,2,3,1,10,4,English,8,3,5,4,2,6,1,7,Yes,"Math,Science",,10,Female,,5,30 to 60 minutes,Multiracial,,"Christian (Protestant, Catholic, Orthodox, etc.)",,High school diploma or G.E.D,,,,,,,,,,,,
2/22/2021 21:15:09,2/22/2021 21:22:17,IP Address,100,428,True,2/22/2021 21:22:17,R_1C8vTs0MoJxG7AO,gl,EN,US,6.5,5,1,6,4,3,5,6.5,8.5,2,1,4,3,5,6,2,3,1,4,Sports,4,2,3,1,3,3,1,9,World Language,8,1,2,3,6,5,7,4,Yes,"English,Fine Arts",,10,Female,,5,15 to 30 minutes,"Asian: Indian or South/Southeast Asian,Multiracial,Native Hawaiian or Other Pacific Islander",,"Christian (Protestant, Catholic, Orthodox, etc.)",,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 21:18:15,2/22/2021 21:23:26,IP Address,100,311,True,2/22/2021 21:23:27,R_eRk2z6j6sorilB7,gl,EN,US,1,1,2,1,7,3,8,7,5.5,1,2,3,4,5,2,1,2,3,4,sci oly,2,1,4,3,4,0,10,5,World Language,1,5,6,4,2,8,3,7,Yes,"CADS,Math",,11,Female,,4,15 to 30 minutes,Asian: East Asian,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 14:01:37,2/22/2021 22:54:05,IP Address,100,31947,True,2/22/2021 22:54:05,R_AFF1WaXwpwS0tup,gl,EN,US,2,3,0,1,4,4,6,5.5,12,1,4,2,3,5,8,2,4,3,1,Dance,1,2,4,3,2,1,7,4,History,7,5,2,8,3,6,1,4,Yes,"Mind/Body,Science",,9,Female,,4,15 to 30 minutes,Asian: East Asian,,Atheist,,Not sure/Prefer not to answer,,,,,,,,,,,,
2/22/2021 11:33:44,2/22/2021 23:07:57,IP Address,100,41652,True,2/22/2021 23:07:57,R_2Scc3aKQAtOGdpw,gl,EN,US,7,8,2,8,10,2.6,3.5,6.1,8.1,5,1,2,3,4,6.7,3,4,1,2,Tennis Team,2,3,1,4,0,2.8,1,7,Science,7,1,3,2,8,4,6,5,Yes,"English,History",,11,Female,,4,Less than 15 minutes,White,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 23:09:55,2/22/2021 23:16:11,IP Address,100,376,True,2/22/2021 23:16:12,R_1FLO9bINaM4o64i,gl,EN,US,9,3,0,2,15,2.7,3.5,6,8.5,3,1,4,2,5,5,1,4,3,2,,3,2,4,1,2,3,8,6,Math,5,4,7,2,6,8,1,3,Yes,"History,Science",,10,Male,,4,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 23:22:15,2/22/2021 23:27:19,IP Address,100,303,True,2/22/2021 23:27:20,R_DwV98vgsaLiqzsJ,gl,EN,US,7.4,3,2,4,18,2,3,6.5,8,1,3,2,4,5,6.5,2,4,1,3,,1,3,2,4,1,1.5,2,5,Math,1,3,5,2,6,8,4,7,No,,,12,Male,,4,Less than 15 minutes,White,,Agnostic,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 16:36:32,2/23/2021 0:12:41,IP Address,100,27368,True,2/23/2021 0:12:41,R_Y6q0vI0rZMEXDPj,gl,EN,US,9,5,2,0,12,4,3,7,7.5,2,4,3,1,5,9,2,3,1,4,sports ,1,3,2,4,4,1,3,10,Science,5,6,1,7,2,4,3,8,Yes,"Fine Arts,Science",,9,Male,,4,30 to 60 minutes,Asian: East Asian,,Buddhist,,Did not finish high school,,,,,,,,,,,,
2/22/2021 11:39:13,2/23/2021 10:42:29,IP Address,100,82995,True,2/23/2021 10:42:29,R_2uyPcMdWsxVjUHK,gl,EN,US,7.4,11,1,8,12,3,7,7,9,2,4,3,1,5,4,3,4,1,2,Cross Country,4,2,1,3,2,2.5,7,3,Math,8,7,3,6,1,2,4,5,Yes,"Math,Mind/Body",No,9,Male,,4,Less than 15 minutes,"Asian: Indian or South/Southeast Asian,Prefer to self-describe",Mixed / half Chinese Half Indian,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:24:02,2/22/2021 11:27:08,IP Address,100,185,True,2/22/2021 11:27:09,R_BAfNsSCdBcEneKd,gl,EN,MS,10,5,1,2,0,7.2,7.4,4,6.1,2,1,4,3,,5.3,2,4,1,3,,1,4,2,3,3,3,,,World Language,,,,,,,,,,,,7,Male,,Prefer not to answer,15 to 30 minutes,Prefer not to answer,,Not sure/Prefer not to answer,,"College Degree (e.g., Associate's degree, Bachelor's degree)",2,1,3,5,4,6,1,2,3,5,6,4
2/22/2021 11:25:57,2/22/2021 11:28:51,IP Address,100,174,True,2/22/2021 11:28:52,R_1gNQgHCDHv3lUOh,gl,EN,MS,5.3,10,1,2,7,3.5,4.2,5.1,8.4,2,1,3,4,,10,1,4,3,2,Clubs,2,3,4,1,3,5,,,Math,,,,,,,,,,,,8,Female,,4,60 minutes or more,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",2,1,4,6,5,3,1,2,3,5,4,6
2/22/2021 11:22:43,2/22/2021 11:29:06,IP Address,100,383,True,2/22/2021 11:29:06,R_3O1ygTK6XK8OejH,gl,EN,MS,5,8,1,2,7,6,0.5,8,10,2,1,3,4,,8,1,4,2,3,Clubs.,1,3,2,4,3,2,,,Math,,,,,,,,,,,,6,Female,,5,15 to 30 minutes,Asian: East Asian,,Not sure/Prefer not to answer,,"College Degree (e.g., Associate's degree, Bachelor's degree)",1,5,2,6,4,3,1,2,3,5,4,6
2/22/2021 11:24:27,2/22/2021 11:29:47,IP Address,100,319,True,2/22/2021 11:29:47,R_2aFuCn0uHTSuihT,gl,EN,MS,10,16,10,0,8,12,12,5.3,8.9,1,3,2,4,,10,1,3,4,2,Less work,3,1,4,2,5,5,,,Science,,,,,,,,,,,,7,Male,,Prefer not to answer,60 minutes or more,"Asian: Indian or South/Southeast Asian,Middle Eastern",,Other (optional specification),Christian Zoro Muslim Jew Sikh I’Baha,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",2,3,4,6,5,1,1,3,2,4,6,5
2/22/2021 11:23:40,2/22/2021 11:30:06,IP Address,100,386,True,2/22/2021 11:30:06,R_cA3Iim9gD5XCw1j,gl,EN,MS,7.7,10,1,5,7,1.9,4,8.7,9.7,4,1,2,3,,8.7,3,1,2,4,I would choose to be on the soccer team.,1,2,4,3,5,4.7,,,Math,,,,,,,,,,,,6,Male,,4,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,Sikh,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",3,5,1,2,4,6,1,2,3,6,4,5
2/22/2021 11:23:08,2/22/2021 11:30:19,IP Address,100,431,True,2/22/2021 11:30:20,R_2QLFsD9NLrmr034,gl,EN,MS,3,5,1,1,8,1.2,1,9,8.5,4,1,2,3,,2,1,2,3,4,Idk yet,3,4,2,1,5,3,,,Math,,,,,,,,,,,,6,Female,,6 or more,30 to 60 minutes,White,,Jewish,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",1,6,2,3,5,4,4,2,1,6,5,3
2/22/2021 11:25:19,2/22/2021 11:30:29,IP Address,100,310,True,2/22/2021 11:30:30,R_1jfXiKlURAJC1fV,gl,EN,MS,3.4,16,0,3,0,6.3,4,9,11,4,1,2,3,,7.2,2,3,1,4,"Robotics, and Computer science",1,4,2,3,3,2.1,,,World Language,,,,,,,,,,,,8,Male,,3 or fewer,30 to 60 minutes,Black or African-American,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",2,4,5,3,1,6,3,4,1,5,6,2
2/22/2021 11:24:00,2/22/2021 11:31:47,IP Address,100,467,True,2/22/2021 11:31:48,R_3sn4z9w4lz5UYZO,gl,EN,MS,7.5,2,0,0,2,1.6,2.4,6.1,10.1,2,1,3,4,,4.5,2,3,4,1,Dance,2,3,4,1,1,2.5,,,World Language,,,,,,,,,,,,7,Female,,5,30 to 60 minutes,Asian: East Asian,,Other (optional specification),,Not sure/Prefer not to answer,2,1,4,3,5,6,1,4,2,3,5,6
2/22/2021 11:24:31,2/22/2021 11:32:17,IP Address,100,466,True,2/22/2021 11:32:18,R_1d9T1j3rfOm11Zl,gl,EN,MS,6,8,7,7,12,2,4.5,9,9.5,2,1,4,3,,6,1,3,2,4,,3,1,2,4,3,3,,,Math,,,,,,,,,,,,6,Male,,4,Less than 15 minutes,Asian: East Asian,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",1,5,3,6,2,4,1,3,2,4,5,6
2/22/2021 11:27:47,2/22/2021 11:32:44,IP Address,100,297,True,2/22/2021 11:32:45,R_1pWkCZQDOxF24BY,gl,EN,MS,6.7,11,4,4,9,2.5,3.7,8,7.6,2,1,4,3,,7.1,3,4,1,2,I really like the sports. ,3,2,4,1,1,1.6,,,World Language,,,,,,,,,,,,7,Female,,4,Less than 15 minutes,"Asian: East Asian,Asian: Indian or South/Southeast Asian,White",,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",1,2,3,5,4,6,1,3,4,2,5,6
2/22/2021 11:24:56,2/22/2021 11:33:24,IP Address,100,507,True,2/22/2021 11:33:24,R_2uZBiSlqdwrkKJw,gl,EN,MS,6.7,12,1,3,10,2,2.6,8.3,11,1,4,3,2,,6.8,3,4,2,1,The arts rotation (not including music),4,3,1,2,5,1.9,,,Math,,,,,,,,,,,,6,Female,,3 or fewer,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",1,4,2,5,6,3,2,1,3,4,6,5
2/22/2021 11:24:06,2/22/2021 11:33:40,IP Address,100,573,True,2/22/2021 11:33:40,R_1DRMYaMncekD6N5,gl,EN,MS,5,20,0,4,7,0.5,0.3,10.5,12,2,1,3,4,,5,2,1,3,4,Debate Club,4,2,1,3,4,4,,,English,,,,,,,,,,,,6,Male,,4,15 to 30 minutes,Prefer to self-describe,"An Indian-American (As in from India, not native American) who speaks very good Chinese",Hindu,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",3,4,1,6,2,5,1,4,2,3,6,5
